ID	Station Name	Lat	Lon	BI
4.25001E+11	Brunswick	31.17	-81.5	40
4.25002E+11	Ft Assinniboine	48.5	-109.8	0
4.25003E+11	Marion 2 Nw	35.66	-82.03	15
4.25722E+11	Orlando/Jetpo	28.43	-81.32	52
6.49171E+11	Kirikkale	39.9	33.5	0
6.15072E+11	Angers              Fra	nce        47.50	-0.5	33
4.25004E+11	Three Lynx	45.12	-122.07	0
2.05538E+11	Yushe	37.07	112.98	0
4.25E+11	Canyon De Chelly	36.15	-109.54	10
7.00897E+11	Pegasus North	-77.9	166.5	0
3.06843E+11	Loja/La Argel	-4.03	-79.2	12
4.25004E+11	Warren	41.85	-79.15	28
4.03713E+11	Sault Ste Mar	46.48	-84.5	14
4.25727E+11	"Salem/Mcnary,"	44.92	-123	50
3.01876E+11	Dolores Aero	-36.35	-57.73	0
4.25725E+11	Youngstown/Wso Ap	41.25	-80.67	23
4.03711E+11	"Alert Bay,Bc"	50.58	-126.93	0
4.25703E+11	Fort Greely/A	64	-145.73	24
5.01946E+11	Brisbane Regional Offic	e Roof    -27.48	153.03	81
1.03653E+11	Parakou	9.35	2.62	10
2.05577E+11	Changsha	28.2	113.08	8
4.03711E+11	"Peace River,A"	56.23	-117.43	10
5.09984E+11	Ninoy Aquino	14.52	121	52
4.14767E+11	"Xcupil, Campeche"	19.72	-89.85	0
4.25E+11	Cuyamaca	32.99	-116.59	0
2.22298E+11	Barnaul	53.43	83.52	6
2.22322E+11	Syana	45.2	147.9	0
7.00891E+11	Teniente Matienzo (Ant	South A   -64.97	-60.05	0
2.05569E+11	Lancang	23.43	99.13	0
4.25723E+11	San Clemente/Island Naa	s          33.02	-118.58	0
3.03834E+11	Cuiaba	-15.55	-56.12	20
6.49172E+11	Konya	37.97	32.55	15
6.51039E+11	Guernsey Airp	49.43	-2.6	13
2.05584E+11	Tianmu Shan	30.35	119.42	0
5.01946E+11	Bencubbin	-30.8	117.85	0
5.01957E+11	Walgett Post Office	-30.02	148.12	10
2.07423E+11	Agra	27.15	77.97	16
2.05588E+11	Nanping	26.65	118.17	24
4.25002E+11	Thibodaux 3 Ese	29.78	-90.78	20
2.2939E+11	Serahs	36.53	61.22	11
4.03716E+11	Gravenhurst         Can	ada        44.90	-79.4	24
4.03711E+11	"Yorkton,Sask."	51.27	-102.47	8
4.25004E+11	Bremo Bluff	37.71	-78.29	8
4.25728E+11	Dillon	45.25	-112.62	20
6.51039E+11	Southampton/	50.9	-1.4	26
4.25002E+11	Westminster Pol Brks	39.55	-76.97	19
7.00891E+11	Byrd Station	-80.02	-119.53	0
4.25003E+11	Winnemucca Ap	40.9	-117.81	0
1.22637E+11	Wajir	1.75	40.07	0
2.05562E+11	Dawu	30.98	101.12	0
2.05583E+11	Dongtai	32.87	120.32	16
5.09987E+11	Surigao	9.8	125.5	11
5.01947E+11	Narrandera	-34.73	146.55	0
4.03719E+11	"Red Lake,Ont."	51.07	-93.8	14
6.17109E+11	Munchen/Riem        W.G	ermany     48.10	11.7	21
2.15442E+11	Hovd	48.02	91.57	0
2.03419E+11	Rangpur	25.73	89.23	10
3.04855E+11	Is. De Pascua	-27.15	-109.42	0
5.01956E+11	Kalamunda (Kalamunda)	-31.98	116.07	13
4.25004E+11	San Antonio Intl Ap	29.53	-98.47	104
2.05529E+11	Gonghe	36.27	100.62	9
5.07931E+11	Whenuapai	-36.78	174.63	14
6.49172E+11	Ozalp	38.7	44	0
2.22324E+11	Ust'-Kamcatsk	56.22	162.72	0
1.37617E+11	Diourbel	14.65	-16.23	11
4.25002E+11	Choteau	47.82	-112.19	17
2.05553E+11	Nagqu	31.48	92.07	7
5.01949E+11	Orbost	-37.68	148.45	0
4.25004E+11	Eagle Pass 3N	28.76	-100.48	17
6.37151E+11	Baisoara             Ro	mania      46.50	23.4	0
2.05548E+11	Xinxian	36.03	115.58	0
4.03711E+11	"Scotfield,Al"	51.58	-111.35	0
4.03718E+11	"Cape Race,Nfl"	46.65	-53.07	0
4.03716E+11	Hamilton            Can	ada        43.30	-79.9	39
4.07785E+11	La Vega Dominican Repub	lic        19.20	-70.5	0
4.03719E+11	"Whitecourt,Al"	54.13	-115.67	26
4.25001E+11	Ketchum Rs	43.68	-114.36	18
4.25004E+11	Wendover Ap Awos	40.72	-114.04	38
4.14766E+11	"Tekax, Yucatan"	20.18	-89.28	0
4.25703E+11	Nenana/Municipal Airpor	t          64.55	-149.08	0
6.2104E+11	Clones	54.18	-7.23	0
4.03711E+11	"Broughton Island,Nw"	67.53	-63.78	0
4.03711E+11	"Chesterfield,Nw"	63.33	-90.72	8
5.01947E+11	Urana Post Office	-35.33	146.27	0
4.25001E+11	Arcadia	27.22	-81.87	24
6.38225E+11	Kem'-Port	64.98	34.8	7
4.25001E+11	Federal Point	29.75	-81.54	0
5.01947E+11	Tarcoola	-30.72	134.57	0
4.14764E+11	"Saltillo,Coah"	25.45	-100.98	72
2.05528E+11	Golmud	36.42	94.9	19
4.03711E+11	"Holberg,Bc"	50.65	-128	0
1.49638E+11	Mwanza	-2.47	32.92	10
4.25726E+11	Salt Lake Cit	40.78	-111.97	59
5.01955E+11	Brewarrina Post Office	-29.97	146.87	7
1.34651E+11	Ilorin	8.48	4.58	15
4.03719E+11	"Jasper,Alta."	52.88	-118.07	18
4.03712E+11	"St Paul Island,Ns"	47.2	-60.15	0
4.03711E+11	"Sibbald,Al"	51.47	-110.25	0
2.21472E+11	Changhung	34.68	126.92	11
2.10476E+11	Misawa Ab	40.7	141.38	31
4.25004E+11	Vale	43.98	-117.24	10
2.0558E+11	Guilin	25.33	110.3	16
5.01949E+11	Junee Composite	-34.85	147.57	9
2.05543E+11	Huadian	42.98	126.75	16
2.05562E+11	Pingwu	32.42	104.52	0
1.17634E+11	Jimma	7.67	36.83	0
2.05597E+11	Zhanjiang	21.22	110.4	30
4.03714E+11	"Port Hastings,Ns"	45.63	-61.4	14
1.15624E+11	Asyut	27.2	31.17	74
4.03719E+11	"Steinbach,Ma"	49.53	-96.77	14
3.09845E+11	Chiclayo	-6.78	-79.83	27
4.25001E+11	Whitestown	40	-86.35	14
1.3361E+11	Agadez	16.97	7.98	7
5.01945E+11	Miles	-26.67	150.18	0
2.05536E+11	Yulin	38.23	109.7	0
6.23164E+11	S. Maria Di L	39.82	18.35	12
4.25004E+11	Cottage Grove 1 Nne	43.79	-123.03	11
6.15074E+11	Limoges	45.87	1.18	13
2.21471E+11	Chunchon	37.9	127.73	49
6.12062E+11	Ronne	55.07	14.75	0
3.02852E+11	San Ignacio D	-16.38	-60.97	0
4.25004E+11	Aiken 5Se	33.49	-81.7	12
4.25723E+11	"Waco,Madison-"	31.62	-97.22	17
5.01948E+11	Kerang Post Office	-35.73	143.92	0
5.39912E+11	Wake Island A	19.28	166.65	0
5.01943E+11	Croydon	-18.2	142.23	0
4.25005E+11	Worland	44.01	-107.97	24
2.10476E+11	Mutsu	41.28	141.22	11
4.25001E+11	New Hampton	43.05	-92.31	17
5.01943E+11	Goldsworthy (Goldsworth	y)        -20.35	119.52	0
5.01949E+11	Melbourne Air	-37.67	144.83	28
1.28615E+11	Rosso	16.5	-15.82	0
6.35126E+11	Czestochowa	50.82	19.1	45
4.03719E+11	"Nanaimo Departure Bay,B"	c          49.22	-123.95	28
6.50338E+11	Mikolaiv	47.03	31.95	9
4.25003E+11	Altus Irig Rsch Stn	34.59	-99.33	0
2.05573E+11	Yunxian	32.85	110.82	10
2.28485E+11	Aranyaprathet	13.7	102.58	0
1.01606E+11	El Oued	33.5	6.12	0
5.01947E+11	White Cliffs	-30.85	143.08	0
4.25005E+11	Vancouver 4 Nne	45.68	-122.65	47
5.09982E+11	Tuguegarao	17.62	121.73	0
4.25727E+11	Eugene/Mahlon	44.12	-123.22	17
4.0372E+11	"Old Crow A,Yt"	67.58	-139.83	9
5.01959E+11	Lemnos	-36.37	145.47	25
6.49174E+11	Finike	36.3	30.15	14
4.25003E+11	Hanover	43.7	-72.28	25
6.46067E+11	St. Bernard          Sw	itzerla    45.70	6.9	0
5.01947E+11	Menindee	-32.4	142.42	0
2.21471E+11	Imshil	35.62	127.28	13
4.25001E+11	Oolitic Purdue Ex Frm	38.89	-86.55	22
5.01943E+11	Nyang (Winning)	-23.17	114.53	0
6.35126E+11	Rzeszow-Jasio	50.1	22.05	16
5.01946E+11	Collie (Collie Post Off	ice)      -33.37	116.15	0
4.25001E+11	Aurora	41.78	-88.31	87
2.05561E+11	Wudu	33.4	104.92	0
6.51031E+11	Glasgow Airpo	55.87	-4.43	46
2.07433E+11	Madras/Minamb	13	80.18	31
5.01943E+11	Roebourne	-20.78	117.12	0
4.25003E+11	Marshall	35.8	-82.67	0
4.25E+11	Ajo	32.37	-112.86	17
3.03822E+11	Belem	-1.45	-48.47	42
2.05537E+11	Shijiazhuang	38.03	114.42	18
1.01606E+11	In Salah	27.2	2.47	16
4.25005E+11	Martinsburg E Wv Rgnl	39.4	-77.98	14
3.08863E+11	Encarnacion	-27.32	-55.83	24
4.25001E+11	Ellsworth	38.73	-98.23	22
4.25002E+11	Yazoo City 5 Nne	32.9	-90.38	16
4.25004E+11	Santuck	34.63	-81.52	0
4.25742E+11	Bellingham/Intl Ap	48.8	-122.53	26
1.15625E+11	Suez	29.93	32.55	18
3.03829E+11	Sena Madureira	-9.1	-68.7	0
6.4917E+11	Akcaabat	41	39.6	11
4.25004E+11	Marshall	32.54	-94.35	35
5.28919E+11	Bora-Bora	-16.45	-151.75	0
4.25002E+11	Glasgow Intl Ap	48.21	-106.62	28
2.07424E+11	Dhubri	26.02	89.98	8
2.05584E+11	Anqing	30.53	117.05	25
3.06841E+11	Porto Viejo-G	-1.03	-80.43	21
3.01875E+11	Junin Aero	-34.55	-60.92	16
1.37616E+11	Saint-Louis	16.05	-16.45	0
2.07433E+11	Amini Divi	11.12	72.73	0
2.10476E+11	Sakata	38.9	139.85	20
4.03719E+11	"Clayoquot,Bc"	49.15	-125.9	8
1.48628E+11	Abu Na'Ama	12.73	34.13	0
2.0742E+11	Leh	34.15	77.57	0
4.14765E+11	Campo Exp. Ingenio Mant	"e, Tama    22.72"	-98.93	14
1.14631E+11	Djibouti	11.55	43.15	10
6.49172E+11	Alpaslan Duc	38.8	41.5	0
6.49172E+11	Tomarza	38.5	35.8	0
2.10478E+11	Kure	34.23	132.55	30
4.25001E+11	Millen 4 N	32.87	-81.97	0
2.0557E+11	Lincang	23.95	100.22	0
4.25722E+11	"Tampa/Int.,Fl"	27.97	-82.53	88
5.01948E+11	Armidale	-30.52	151.65	12
2.05543E+11	Xingcheng	40.58	120.7	0
5.01949E+11	Tumbarumba	-35.77	148	0
4.25004E+11	Mc Minnville	35.67	-85.78	24
2.01409E+11	Herat	34.22	62.22	0
3.14804E+11	Barcelona	10.12	-64.68	45
6.49172E+11	Acipayam	37.4	29.4	0
5.01944E+11	Mt Magnet	-28.05	117.83	0
4.25E+11	San Luis Obispo Poly	35.31	-120.66	26
1.41684E+11	Nooitgedacht - Agr	-26.52	29.97	24
3.01874E+11	San Luis Aero	-33.27	-66.35	32
4.25002E+11	Poplarville Exp Stn	30.84	-89.55	10
1.03653E+11	Kandi	11.13	2.93	8
3.09848E+11	Tacna	-18.07	-70.3	16
4.25725E+11	"Dubuque/Mun.,"	42.4	-90.7	8
6.17109E+11	Friedrichshafen     W.G	ermany     47.70	9.5	16
4.25744E+11	Eagle/Faa Airport	39.65	-106.92	13
4.03719E+11	"Fort Macleod,Al"	49.72	-113.4	25
4.03719E+11	"High River,Al"	50.48	-114.17	0
2.0647E+11	Kimchaek	40.67	129.2	0
6.49172E+11	Seydisehir	37.4	31.8	0
1.33611E+11	Birni-N'Konni	13.8	5.25	10
4.25005E+11	Raymond 2 S	46.65	-123.73	0
4.03716E+11	Clontarf            Can	ada        45.40	-77.2	0
6.49171E+11	Merzifon	40.85	35.58	0
7.00894E+11	Gill	-80	-178.6	0
2.0342E+11	Maijde Court	22.86	91.1	9
2.05525E+11	Jiuquan	39.77	98.48	8
4.14768E+11	"Piaxtla, Puebla"	18.2	-98.25	9
5.01944E+11	Pine Islet	Austral   -21.65	150.22	0
1.25672E+11	Fort-Dauphin	-25.03	46.95	0
4.03711E+11	"Keg River,Al"	57.78	-117.87	0
4.25004E+11	Milbank 4 Nw	45.28	-96.67	0
1.13656E+11	Daloa	6.87	-6.47	8
4.03717E+11	"Abitibi Post,Qu"	48.72	-79.37	0
5.09984E+11	Daet	14.13	122.98	0
8.00999E+11	Ship C	52.8	-35.5	0
7.00899E+11	Whitlock	-76.2	168.4	0
2.10478E+11	Kagoshima	31.55	130.55	31
2.17445E+11	Kathmandu Air	27.7	85.37	17
4.25724E+11	Mcguire/Afb	40.02	-74.6	40
2.05582E+11	Gushi	32.17	115.67	10
4.03712E+11	"Gaspe,Qu"	48.83	-64.48	38
6.15077E+11	Marseille/Marignane Fra	nce        43.30	5.4	88
6.38349E+11	Elista	46.37	44.33	0
4.14766E+11	"Chapala, Jalisco"	20.3	-103.18	15
4.25002E+11	St Peter	44.32	-93.97	33
1.41686E+11	Port Shepston	-30.73	30.45	18
4.25E+11	Quincy	39.94	-120.95	9
4.25004E+11	Charleston City	32.78	-79.93	41
5.01943E+11	Normanton	-17.67	141.08	0
4.25003E+11	Bridgeport	41.67	-103.1	15
6.49173E+11	Koycegiz	37	28.7	7
5.01947E+11	Peak Hill Post Office	-32.72	148.18	0
4.25004E+11	Lewisburg Exp Stn	35.41	-86.81	0
4.25725E+11	"Chicago/O'Hare, Illinoi"	s          42.00	-87.9	125
4.25001E+11	Salmon-Ksra	45.19	-113.9	15
1.18646E+11	Franceville         Gab	o          -1.60	13.6	13
5.0894E+11	Port Moresby	-9.43	147.22	18
2.24435E+11	Hambantota	6.12	81.13	0
2.05585E+11	Lu Shan	29.58	115.98	0
4.03719E+11	"Vauxhall,Al"	50.07	-112.1	8
3.06841E+11	Pichilingue	-1.1	-79.47	0
4.25005E+11	Torrington Exp Farm	42.08	-104.22	21
5.01946E+11	Oakey Aerodro	-27.42	151.73	7
1.12644E+11	Loubomo	-4.2	12.7	0
5.01942E+11	Coen (Post Of	-13.93	143.2	0
5.01945E+11	Warialda Post Office	-29.55	150.58	8
5.0195E+11	Southport	-43.42	146.97	0
4.25702E+11	Mcgrath	62.97	-155.62	8
2.10479E+11	Minamidaitoji	25.83	131.23	0
4.25702E+11	Nome	64.5	-165.43	23
4.03717E+11	"Kedgwick,Nb"	47.65	-67.35	17
6.36085E+11	Santa Maria (	36.97	-25.17	8
7.00891E+11	Base San Martin	-68.13	-67.13	0
4.25723E+11	Fort Smith/Mu	35.33	-94.37	35
5.01943E+11	Herberton Post Office	-17.38	145.38	0
2.19417E+11	Panjgur	26.97	64.1	0
4.25001E+11	Cambridge City 3 N	39.87	-85.18	11
4.25002E+11	Covington 4 Nnw	30.53	-90.11	9
3.09846E+11	Huanuco	-9.9	-75.75	0
1.01606E+11	El Golea	30.57	2.87	12
4.03719E+11	"Princeton,Bc"	49.43	-120.5	0
2.11358E+11	Balhash	46.8	75.08	0
5.09984E+11	Virac	13.58	124.23	0
6.17104E+11	Lindenberg	52.22	14.12	0
4.25725E+11	Penn Yan 8W	42.67	-77.18	0
4.03719E+11	"Berens River,Ma"	52.35	-97.03	0
4.25744E+11	Yankton             Usa	42.9	-97.4	54
4.25003E+11	Norwich	42.51	-75.52	18
4.25004E+11	Anderson	34.53	-82.66	35
3.04859E+11	Punta Arenas	-53	-70.85	0
6.01136E+11	Vlore	40.47	19.48	16
6.0311E+11	Wien/Hohe War	48.25	16.37	57
4.25005E+11	Rock Springs Ap	41.59	-109.07	0
6.4917E+11	Sinop	42.03	35.17	10
5.01942E+11	Brunette Down	-18.65	135.95	0
2.05548E+11	Yantai	37.53	121.4	27
4.25E+11	Brawley 2 Sw	32.95	-115.56	0
4.25724E+11	Elkins/Randolph Co Arpt	38.88	-79.85	0
3.03838E+11	Curitiba	-25.43	-49.27	73
4.03718E+11	"Port Menier,"	49.83	-64.3	0
1.09647E+11	N'Dele	8.4	20.65	0
5.01948E+11	Glen Innes	-29.73	151.73	12
2.05583E+11	Huoshan	31.4	116.33	8
4.25703E+11	University Exp Stn	64.85	-147.87	87
4.25003E+11	New England	46.54	-102.87	15
2.05548E+11	Jinan	36.68	116.98	47
4.25003E+11	Red River	36.71	-105.4	13
4.25725E+11	New Haven/Tweed     Usa	41.3	-72.9	61
4.25002E+11	Brookhaven City	31.54	-90.46	10
1.53637E+11	Masaka	-0.35	31.78	0
2.05515E+11	Bayanbulak	43.03	84.15	0
4.03717E+11	"Matapedia,Qu"	47.97	-66.93	18
2.05526E+11	Lenghu	38.83	93.38	0
3.03837E+11	Trindade (Ilh	-20.5	-29.32	0
4.03714E+11	"Morden Cda,Ma"	49.18	-98.08	24
4.25724E+11	Cincinnati/Gr	39.05	-84.67	37
3.05801E+11	Medellin/Olay	6.22	-75.6	38
2.05548E+11	Longkou	37.62	120.32	10
1.18646E+11	Makokou	0.57	12.87	0
4.03719E+11	New Westminster Bc Cana	da         49.22	-122.93	55
4.25003E+11	Delaware	40.32	-83.07	30
2.05562E+11	Sertar	32.28	100.33	0
6.16375E+11	Tbilisi	41.68	44.95	16
1.17633E+11	Gondar	12.53	37.43	0
5.01944E+11	Collinsville	-20.55	147.83	10
4.03718E+11	"Battle Harbour Lor,Nf"	52.25	-55.6	0
4.25724E+11	Palmdale	34.63	-118.08	38
5.01947E+11	Hillston Post Office	-33.48	145.53	0
4.25001E+11	Shoals 8 S	38.55	-86.79	0
4.14766E+11	"Guadalajara,J"	20.67	-103.38	115
1.30602E+11	Meknes	33.88	-5.53	34
4.06784E+11	"Guantanamo,Or"	19.9	-75.13	11
2.05539E+11	Pingliang	35.55	106.67	16
4.25003E+11	Carrizozo 1Sw	33.63	-105.9	0
4.25003E+11	Springer	36.36	-104.58	0
6.23163E+11	Potenza	40.63	15.8	24
6.51032E+11	Durham              Uk	54.8	-1.6	25
4.31043E+11	Kap Tobin	70.4	-22	0
2.10477E+11	Oshima	34.75	139.37	0
2.15443E+11	"Mongolian Station, Cent"	ral        47.20	104.2	0
6.4917E+11	Samsun	41.28	36.33	21
1.56678E+11	Harare (Belve	-17.83	31.02	24
4.25003E+11	Santa Rosa	34.94	-104.68	13
2.10474E+11	Kitamiesashi	44.93	142.58	21
2.05553E+11	Baingoin	31.37	90.02	0
1.41688E+11	Elsenburg 11 - Agr	-33.85	18.83	0
2.10474E+11	Obihiro	42.92	143.22	69
2.05563E+11	Litang	30	100.27	0
4.14764E+11	"Ciudad Lerdo, Durango"	25.53	-103.53	24
7.00898E+11	Linda	-78.5	168.4	0
1.41688E+11	Capetown            Saf	r         -33.90	18.5	46
5.01948E+11	Victor Harbou	-35.55	138.62	10
4.25001E+11	El Dorado	37.82	-96.84	30
1.41688E+11	Wellington - Mun	-33.63	19	16
1.48626E+11	Port Sudan	19.58	37.22	8
6.43082E+11	Madrid/Retiro	40.4	-3.7	177
2.05539E+11	Anyang	36.12	114.37	29
4.25001E+11	Columbus	39.2	-85.92	38
1.2462E+11	Gasr Garian	32.17	13	18
4.03716E+11	"Sable Island,"	43.93	-60.02	0
4.25725E+11	"Niwot Ridge D1, Co   Us"	a          40.10	-105.6	0
4.03719E+11	"Campsie,Al"	54.13	-114.68	9
2.0647E+11	Unggi	42.3	130.4	0
4.03717E+11	"Foleyet,On"	48.25	-82.43	10
4.25004E+11	Heber	40.49	-111.43	10
6.34015E+11	Gaustatoppen         No	rway       59.90	8.7	13
4.25E+11	Eureka Wfo Woodley Is	40.81	-124.16	34
6.45024E+11	Karlstad Flyg	59.37	13.47	38
2.15444E+11	"Bilgan, South Govi"	44.1	103.6	0
4.03711E+11	"Quatsino,Bc"	50.53	-127.65	0
2.22253E+11	Ust'-Oloj	66.55	159.42	0
4.25E+11	Fairmont	34.7	-118.43	0
6.15072E+11	Paris-Montsou	48.82	2.33	91
4.25001E+11	Algona 3 W	43.07	-94.31	0
5.01948E+11	Harrington Post Office	-31.87	152.7	0
6.08155E+11	Vratza	43.2	23.53	11
4.25001E+11	Payette	44.08	-116.93	21
2.03419E+11	Dinajpur	25.65	88.68	12
6.49171E+11	Kartal	40.9	29.2	23
2.21472E+11	Wando	34.3	126.75	0
4.25005E+11	Chugwater	41.76	-104.82	9
6.4112E+11	Kosice	48.67	21.22	13
3.09845E+11	Pucallpa	-8.42	-74.6	0
2.05585E+11	Jingdezhen	29.3	117.2	17
3.02852E+11	La Paz/Alto	-16.52	-68.18	46
2.10474E+11	Hiroo	42.3	143.32	23
1.10648E+11	Mongo	12.18	18.68	0
4.25004E+11	Gann Valley 4Nw	44.06	-99.07	0
4.25003E+11	Toms River	39.95	-74.22	30
2.19416E+11	Kohat	33.57	71.43	13
4.03719E+11	"Stettler,Al"	52.3	-112.7	8
5.0195E+11	Bushy Park	-42.72	146.9	0
2.15443E+11	Arvaiheer	46.27	102.78	0
4.25005E+11	Longmire Rainier Nps	46.75	-121.81	0
4.25724E+11	Wilmington/Greater Wilm	ington     39.67	-75.6	48
6.49172E+11	Dursunbey	39.6	28.6	0
4.0372E+11	"Watson Lake,Y"	60.12	-128.82	0
7.00891E+11	Bernado O'Higgins	-63.32	-57.9	0
4.25723E+11	Austin/Robert	30.3	-97.7	73
4.03715E+11	"100 Mile House,Bc"	51.65	-121.3	16
6.43083E+11	Valencia	39.48	-0.38	157
5.09986E+11	Tagbilaran	9.6	123.85	0
4.25722E+11	Augusta/Bush	33.37	-81.97	23
4.25003E+11	Auburn	42.93	-76.54	45
4.25747E+11	Lemoore/Reeves Nas	36.33	-119.95	13
4.03717E+11	"Charlo,N.B."	47.98	-66.33	11
7.00899E+11	Manuela	-74.9	163.7	0
2.19417E+11	Multan	30.2	71.43	38
4.25003E+11	Geneva Rsch Farm	42.88	-77.03	24
4.03719E+11	"Highland Valley Lornex,"	Bc         50.47	-121.02	19
5.01947E+11	Mildura Airpo	-34.22	142.08	0
4.03714E+11	"Savanne,On"	48.97	-90.2	0
2.05589E+11	Jiuxian Shan	25.72	118.1	0
2.05541E+11	Xilin Hot	43.95	116.07	17
4.25704E+11	Kodiak	57.75	-152.5	21
6.23162E+11	Arezzo	43.47	11.85	37
1.01604E+11	Skikda	36.93	6.95	49
6.36085E+11	Sagres	37	-8.95	0
6.34011E+11	Bronnoysund         Nor	way        65.60	12.3	0
4.25001E+11	Talbotton	32.69	-84.52	0
4.03711E+11	"Wabasca,Al"	56.03	-113.83	8
6.45022E+11	Ostersund/Fro	63.18	14.5	22
5.01947E+11	Forbes Camp S	-33.38	148	9
4.25003E+11	Goodwell Rsch Stn	36.59	-101.62	8
4.03718E+11	"Corner Brook,Nf"	48.95	-57.95	43
4.25912E+11	"Hana, Maui Hawaii"	20.8	-156	0
4.03718E+11	"Caramat,On"	49.27	-85.83	0
4.03717E+11	"Timmins,Ont."	48.57	-81.37	12
4.14768E+11	"Chetumal,Q.Ro"	18.48	-88.3	0
5.01947E+11	Maitland	-34.37	137.67	0
4.0372E+11	"Smith River A,Bc"	59.9	-126.43	0
1.09646E+11	Berberati	4.25	15.8	0
6.23163E+11	Foggia              Ita	ly         41.50	15.6	16
4.03719E+11	"Porcupine Plain,Sa"	52.65	-103.15	0
4.03719E+11	"Premier,Bc"	56.05	-130.02	0
4.03719E+11	"Broadview,Sas"	50.38	-102.68	0
5.01945E+11	Nanango	-26.67	152	6
6.2104E+11	Shannon Airpo	52.7	-8.92	12
2.19417E+11	Loralai	30.4	68.6	8
4.25E+11	Redlands	34.05	-117.19	36
4.03716E+11	"Sherbrooke A,Qu"	45.43	-71.68	10
6.36086E+11	Portalegre	39.28	-7.42	13
6.03112E+11	Klagenfurt-Fl	46.65	14.33	27
6.43603E+11	Melilla	35.28	-2.95	37
4.25E+11	Paso Robles	35.63	-120.69	29
4.25002E+11	Pascagoula 3 Ne	30.4	-88.48	21
5.05487E+11	Kuantan	3.62	103.22	0
2.05567E+11	Tengchong	25.12	98.48	0
4.25004E+11	Union Exp Stn	45.21	-117.88	0
2.28484E+11	Roi Et	16.05	103.68	14
4.25001E+11	Pensacola Rgnl Ap	30.48	-87.19	51
4.25003E+11	Webbers Falls 5 Wsw	35.48	-95.2	0
4.03714E+11	"Fort Erie,On"	42.88	-78.97	16
6.23164E+11	Ustica	38.7	13.18	0
6.35124E+11	Siedlce	52.18	22.27	25
4.25005E+11	Goldendale	45.81	-120.84	0
5.01941E+11	Maningrida	-12.05	134.22	0
2.05507E+11	Qiqihar	47.38	123.92	20
2.10478E+11	Hita	33.32	130.93	24
4.25722E+11	Port Arthur/Wso Ap	29.95	-94.02	21
5.05486E+11	Ipoh Airport	4.57	101.1	19
4.25724E+11	Bryce Canyon/Faa Airpor	t          37.70	-112.15	0
6.23161E+11	Sasso Feltrio	43.9	12.5	8
2.15442E+11	Bulgan	48.8	103.55	0
4.25003E+11	Wooster Exp Stn	40.78	-81.92	23
4.14762E+11	"La Junta, Chihuahua"	28.77	-107.98	0
4.25005E+11	Prairie Du Chien	43.05	-91.14	30
5.03961E+11	Sibolga/Pinan	1.55	98.88	0
6.51039E+11	Osborne             Uk	50.8	-1.3	0
6.34015E+11	Ferder Fyr	59.03	10.53	0
4.25725E+11	Denver/Staple	39.78	-104.87	85
4.25005E+11	Pinedale	42.88	-109.86	18
5.01947E+11	Jerrys Plains	-32.48	150.9	0
2.05567E+11	Huize	26.42	103.28	10
4.25004E+11	Falfurrias	27.14	-98.12	0
2.10478E+11	Hirado	33.35	129.55	12
7.00891E+11	Rothera Point	-67.57	-68.13	0
1.01605E+11	Beni-Saf	35.3	-1.35	11
4.25001E+11	Belle Plaine	41.88	-92.28	10
1.18645E+11	Tchibanga	-2.85	11.02	0
6.49171E+11	Alifuatpasa	40.5	30.3	7
2.22254E+11	Zyrjanka	65.73	150.9	16
6.1711E+11	Hohenpeissenb	47.8	11.02	8
1.09647E+11	Bria	6.53	21.98	0
2.22296E+11	Krasnojarsk	56.03	92.75	31
6.14029E+11	Kajaani	64.28	27.68	18
4.25724E+11	Sidney              Usa	40.3	-84.2	47
4.25003E+11	Mc Connellsville Lk 7	39.65	-81.86	0
2.31389E+11	Termez	37.23	67.27	24
4.25724E+11	Vichy/Rolla Nat'L Arpt	38.12	-91.77	0
4.03719E+11	"St Lina,Al"	54.3	-111.45	0
3.09845E+11	Cajamarca	-7.13	-78.47	0
4.25745E+11	Russell/Municipal Arpt	38.87	-98.82	0
4.25004E+11	Laketown	41.83	-111.32	0
2.05582E+11	Nanjing	32	118.8	18
3.01875E+11	Gualeguaychu	-33	-58.62	0
5.0195E+11	Swansea	-42.13	148.08	0
1.41684E+11	Upington	-28.4	21.27	0
6.35124E+11	Warszawa-Okec	52.17	20.97	33
4.25004E+11	Rapid City 4Nw	44.12	-103.28	42
4.25002E+11	Columbia	31.25	-89.84	19
4.25725E+11	Oakland/Metro	37.73	-122.22	51
2.05582E+11	Fuyang	32.93	115.83	20
4.25724E+11	Wallops Island	37.85	-75.48	0
1.31673E+11	Inhambane	-23.87	35.38	0
4.14764E+11	"Francisco I. Madero, Du"	rango      24.40	-104.32	9
4.25002E+11	Millinocket	45.65	-68.71	21
2.05575E+11	Huangshi	30.25	115.05	13
6.49172E+11	Hozat	39.1	39.2	0
6.23163E+11	Calopezzati	39.6	16.8	7
4.07785E+11	La Romana Dominican Rep	ubl        18.40	-69	0
4.25E+11	Lake Spaulding	39.32	-120.64	0
1.01605E+11	Maghnia	34.82	-1.78	0
6.35122E+11	Szczecinek	53.72	16.68	21
4.25726E+11	Madison/Dane	43.13	-89.33	81
5.09984E+11	Legaspi	13.13	123.73	10
6.45021E+11	Karesuando	68.45	22.5	12
5.01956E+11	Pemberton	-34.45	116.03	0
5.01948E+11	Cape Otway	-38.85	143.5	0
